,Year,Title,0,1,2,3,4,5
3585,50,624,17,12,12,12,3,17
3586,68,2705,3,3,3,3,3,3
3587,33,3747,7,7,7,7,7,7
3588,25,3865,3,3,3,3,3,3
3589,51,3059,4,4,4,4,4,4
3590,71,1741,0,0,0,4,4,0
3591,92,2736,2,2,4,0,4,2
3592,34,444,0,2,0,2,0,0
3593,88,951,2,2,4,0,2,4
3594,77,2364,4,0,0,0,2,2
3595,55,3870,4,2,0,2,0,4
3596,60,1848,4,4,0,4,0,0
3597,94,3369,2,0,4,4,4,4
3598,37,1361,17,14,14,17,14,17
3599,28,3216,16,16,3,3,3,16
3600,53,1293,14,14,14,14,14,14
3601,79,626,12,12,12,12,12,12
3602,38,3473,14,14,14,14,13,14
3603,38,3653,1,9,9,9,9,9
3604,27,1458,1,1,9,9,9,9
3605,81,2974,9,9,1,9,1,9
3606,20,1948,11,11,11,11,11,11
3607,81,905,2,3,3,2,3,2
3608,53,911,15,15,15,15,15,15
3609,18,3819,3,3,3,3,3,3
3610,67,2021,15,15,15,15,15,15
3611,37,890,15,15,15,15,15,15
3612,57,1417,13,13,13,13,13,13
3613,68,1744,13,13,13,13,13,13
3614,36,1748,5,5,3,5,3,5
3615,92,2543,16,16,16,3,16,16
3616,80,3856,3,14,14,14,14,3
3617,34,2949,0,0,0,0,0,0
3618,37,1547,4,4,4,4,4,4
3619,67,3333,14,14,14,14,14,14
3620,42,3131,14,14,14,14,14,14
3621,80,1958,14,14,14,14,14,14
3622,42,1724,14,14,14,14,14,14
3623,62,1616,14,14,14,2,14,14
3624,80,1928,14,2,14,2,14,14
3625,92,2120,2,2,2,2,14,14
3626,92,3179,14,2,2,2,14,14
3627,62,2498,14,2,14,4,4,4
3628,34,222,17,4,0,4,4,17
3629,27,3516,17,9,9,9,4,9
3630,36,2919,4,4,9,16,16,16
3631,36,2192,3,3,4,3,3,4
3632,37,2039,4,4,4,3,3,4
3633,85,2389,4,17,4,4,4,17
3634,67,3901,17,17,17,17,17,17
3635,80,2645,17,4,4,4,17,17
3636,34,3184,16,17,17,0,17,0
3637,27,1754,5,6,6,6,0,6
3638,62,2262,3,3,3,3,3,3
3639,36,219,0,2,0,2,0,2
3640,53,109,2,2,2,2,2,2
3641,37,2735,17,17,17,14,17,14
3642,53,569,3,3,3,3,3,3
3643,88,2183,14,14,14,14,14,14
3644,34,3485,3,3,3,3,3,3
3645,37,2031,3,3,3,3,3,3
3646,27,1914,14,14,14,14,14,14
3647,27,2832,17,17,17,17,17,7
3648,63,370,7,17,17,7,17,17
3649,94,2354,15,15,15,15,15,15
3650,63,3058,16,14,14,16,16,16
3651,94,1230,3,3,3,3,3,3
3652,94,3913,14,14,14,14,14,14
3653,94,3684,14,14,14,14,14,14
3654,34,1277,3,3,3,3,3,3
3655,66,629,3,12,3,3,12,12
3656,67,3891,8,8,11,11,8,11
3657,47,171,0,0,17,17,17,17
3658,27,3351,2,14,14,14,14,14
3659,88,439,0,0,0,0,0,0
3660,98,1011,17,17,17,7,17,7
3661,38,3848,3,3,3,6,3,3
3662,67,1074,3,0,0,0,0,0
3663,66,3007,2,2,2,2,2,2
3664,68,2933,3,3,3,3,3,3
3665,67,3119,3,3,3,3,3,3
3666,68,3558,3,7,3,3,3,3
3667,25,2593,3,3,3,3,3,3
3668,21,1043,13,13,3,13,3,3
3669,38,3316,3,3,3,3,3,3
3670,91,2225,14,16,16,14,16,16
3671,62,3286,17,14,17,17,17,14
3672,68,2028,3,7,7,3,3,3
3673,44,3539,12,3,3,3,12,12
3674,63,981,14,14,14,16,14,16
3675,63,1011,7,7,17,17,17,7
3676,63,1988,4,9,4,9,9,9
3677,63,1372,3,12,12,3,3,3
3678,94,2771,3,3,3,3,3,3
3679,94,3582,14,16,16,16,14,14
3680,94,1727,3,3,3,3,3,3
3681,63,3655,3,3,3,3,3,3
3682,63,2175,14,8,8,14,14,8
3683,63,3878,14,14,14,14,14,14
3684,63,2724,12,3,17,12,17,3
3685,63,3725,1,1,1,8,8,14
3686,63,962,0,0,17,17,0,17
3687,63,1167,3,3,3,3,3,3
3688,78,1275,2,2,2,2,2,2
3689,92,3101,0,0,0,3,3,4
3690,33,2613,11,11,1,11,11,11
3691,81,580,14,14,14,14,14,14
3692,77,647,7,3,3,3,7,3
3693,71,3594,2,2,2,2,2,2
3694,62,2439,7,0,7,7,17,17
3695,53,2518,17,17,7,17,17,0
3696,34,3244,16,16,3,16,3,16
3697,36,1152,17,17,12,12,12,17
3698,80,1185,12,12,17,12,12,17
3699,37,1745,17,12,17,17,17,12
3700,38,3781,17,17,17,17,17,17
3701,36,1539,9,0,0,7,9,9
3702,38,3808,9,9,17,9,17,9
3703,43,1658,2,2,2,2,2,2
3704,34,139,14,14,14,14,14,14
3705,88,3113,14,14,14,14,14,14
3706,73,3281,11,1,11,8,1,1
3707,93,2187,8,1,8,1,1,11
3708,27,2434,14,14,2,14,14,14
3709,93,1489,3,14,14,14,14,14
3710,49,1428,4,4,4,4,4,4
3711,69,3575,4,4,4,4,4,4
3712,68,3241,7,17,17,17,7,17
3713,78,210,7,7,7,17,17,7
3714,60,1066,3,3,7,7,7,3
3715,63,3928,14,14,14,14,14,14
3716,63,3344,2,14,14,2,2,14
3717,94,989,14,14,14,14,14,14
3718,94,1523,14,14,14,14,14,14
3719,75,2390,3,6,3,3,6,3
3720,57,1885,3,3,3,3,3,3
3721,63,2603,3,3,3,3,3,3
3722,36,3275,3,3,3,3,3,3
3723,73,379,13,13,13,13,13,13
3724,63,2218,17,17,17,4,4,4
3725,63,2916,14,3,3,14,3,14
3726,94,2792,3,3,3,3,3,3
3727,63,125,16,0,0,0,16,0
3728,63,808,0,0,0,0,0,0
3729,63,3714,0,0,0,0,0,0
3730,63,3167,8,1,1,1,8,1
3731,94,496,3,16,16,16,16,16
3732,59,2955,6,3,6,6,3,3
3733,53,2648,4,4,17,4,4,4
3734,78,3626,3,3,3,3,3,3
3735,85,1353,14,14,14,14,14,14
3736,67,3938,9,17,3,9,3,3
3737,43,2261,13,13,13,13,13,13
3738,81,870,17,17,17,17,17,17
3739,50,2396,12,3,3,12,3,3
3740,88,3245,14,14,14,14,14,14
3741,53,534,0,0,0,3,0,3
3742,90,1911,12,12,3,3,3,12
3743,78,347,14,14,14,14,14,14
3744,66,300,3,3,3,3,3,3
3745,61,2435,14,14,14,14,14,14
3746,80,3080,3,3,3,3,3,3
3747,65,3751,3,3,3,14,3,3
3748,24,533,11,14,14,11,14,11
3749,62,2049,14,14,14,14,14,14
3750,63,551,1,1,1,1,1,1
3751,63,3588,14,14,14,14,14,14
3752,94,104,16,16,3,16,3,16
3753,94,1922,3,3,3,3,3,3
3754,63,1960,16,3,16,3,16,16
3755,63,2280,3,3,3,3,3,3
3756,63,3871,0,4,0,0,2,4
3757,63,1602,17,4,4,17,4,4
3758,60,1623,14,14,14,14,14,14
3759,63,630,16,14,14,14,14,14
3760,63,570,2,0,0,0,0,0
3761,63,1873,14,14,14,14,14,14
3762,97,813,2,2,2,2,2,2
3763,21,2991,4,4,2,2,2,4
3764,90,3534,3,9,3,16,16,3
3765,77,2397,0,0,0,0,0,0
3766,87,3395,12,12,17,17,12,17
3767,37,388,2,2,2,2,2,2
3768,55,2458,2,2,2,2,2,2
3769,60,3678,2,2,2,2,2,2
3770,37,415,2,2,2,2,2,2
3771,34,824,17,17,14,17,14,17
3772,90,1618,2,2,2,2,2,2
3773,42,1681,2,2,2,2,2,2
3774,92,1330,3,3,3,3,3,3
3775,52,1863,3,3,3,3,3,3
3776,42,375,14,14,14,14,14,14
3777,38,3494,2,2,2,2,2,2
3778,55,2519,3,0,3,3,3,3
3779,73,2632,0,0,0,0,0,0
3780,43,2351,0,7,0,0,0,0
3781,63,3090,14,14,14,14,14,14
3782,63,1866,14,14,14,14,14,14
3783,60,276,3,3,3,3,3,3
3784,94,2559,3,3,16,16,16,16
3785,94,2836,3,16,3,16,16,3
3786,94,798,3,3,3,3,3,3
3787,63,1210,0,0,0,0,0,0
3788,63,3635,14,14,14,14,14,14
3789,63,1654,15,15,15,15,15,15
3790,94,2297,7,7,7,7,7,7
3791,63,2232,14,14,14,14,14,14
3792,63,2992,14,14,14,14,14,14
3793,63,1047,4,0,4,4,4,0
3794,94,3902,9,9,9,4,9,9
3795,63,467,15,15,15,14,14,14
3796,63,1418,14,14,14,14,14,14
3797,94,3074,3,3,3,3,3,3
3798,37,2768,14,14,14,14,14,14
3799,88,689,14,14,14,14,14,14
3800,35,2429,3,3,3,3,3,3
3801,49,2938,3,13,13,3,3,13
3802,59,710,3,3,3,3,3,3
3803,57,106,13,13,13,13,14,14
3804,65,3859,16,16,14,14,16,16
3805,28,3659,2,2,2,2,2,2
3806,60,884,3,3,3,3,3,3
3807,36,1728,9,17,10,17,10,17
3808,52,120,4,4,4,4,4,4
3809,63,2245,17,17,17,17,17,17
3810,63,3517,15,15,15,15,15,15
3811,63,1421,15,15,15,15,15,15
3812,63,3638,14,14,14,14,14,14
3813,63,721,3,3,14,3,3,14
3814,63,686,14,14,14,14,14,14
3815,63,535,16,16,16,16,16,16
3816,63,2809,3,3,3,3,3,3
3817,60,3718,3,3,3,3,3,3
3818,63,2720,16,16,3,3,3,3
3819,63,383,10,9,17,9,9,10
3820,63,2216,15,15,15,15,15,15
3821,63,1196,7,7,3,7,3,3
3822,63,2372,2,2,2,2,2,2
3823,63,568,0,14,0,0,14,14
3824,94,3406,3,3,3,3,3,3
3825,63,1829,7,7,0,7,7,0
3826,63,2494,0,7,0,0,7,7
3827,63,3662,3,14,14,14,14,3
3828,63,1001,14,17,17,14,17,17
3829,63,431,14,14,14,14,14,14
3830,63,3892,14,3,3,3,14,3
3831,63,1317,3,14,14,14,3,14
3832,94,1441,3,3,3,3,3,3
3833,63,712,3,3,3,3,3,3
3834,63,627,3,3,3,3,3,3
3835,63,2079,14,14,14,14,14,14
3836,63,3796,7,7,7,7,7,7
3837,94,3744,3,3,3,3,3,3
3838,63,1896,2,2,2,2,2,2
3839,63,885,16,14,14,16,14,16
3840,63,3509,11,11,11,3,11,11
3841,63,1486,14,14,14,14,14,14
3842,63,1452,3,3,3,14,14,14
3843,94,1408,15,15,15,15,15,15
3844,63,1053,3,3,3,3,3,3
3845,63,2442,3,3,3,3,3,3
3846,63,275,3,3,3,3,3,3
3847,27,508,2,2,2,2,2,2
3848,37,1016,2,2,2,2,2,2
3849,53,2385,2,2,2,2,2,2
3850,77,999,3,3,10,3,10,10
3851,97,3740,14,14,14,14,14,14
3852,23,3189,14,14,14,14,14,14
3853,59,1133,4,2,2,4,4,2
3854,23,2219,14,14,14,14,14,14
3855,36,3200,14,14,14,14,14,14
3856,50,3026,4,4,9,9,9,9
3857,75,2517,4,4,9,9,4,4
3858,93,1439,2,2,2,14,2,2
3859,35,2342,14,14,14,14,14,14
3860,20,935,2,2,2,2,2,2
3861,59,1280,2,2,2,2,2,2
3862,22,3124,4,2,2,4,4,2
3863,59,3745,2,4,2,4,2,4
3864,71,3815,4,4,4,4,4,4
3865,68,3815,2,2,2,2,2,2
3866,95,691,3,3,3,3,0,3
3867,36,2035,4,0,0,4,0,0
3868,40,138,2,2,2,2,2,2
3869,27,3721,2,2,2,2,2,2
3870,34,3907,2,2,2,2,2,2
3871,62,1766,2,2,2,2,2,2
3872,34,2091,2,2,2,2,2,2
3873,63,2805,14,14,14,14,14,14
3874,63,3352,3,14,3,14,3,14
3875,63,1393,9,8,1,9,1,8
3876,63,727,17,0,0,0,0,0
3877,98,727,0,0,0,0,0,0
3878,63,2641,14,14,14,14,14,14
3879,63,1947,3,3,3,3,3,3
3880,63,2348,3,3,3,3,3,3
3881,63,328,3,3,3,3,3,3
3882,63,2770,0,3,3,3,3,0
