,Year,Title,0,1,2,3,4,5,6,7
2503,28,1824,10,10,15,10,15,10,10,15
2504,39,9464,7,7,7,7,7,7,7,7
2505,28,9090,16,1,16,16,16,15,1,1
2506,39,7560,15,15,15,15,15,15,15,15
2507,39,9920,15,1,16,16,1,16,16,1
2508,28,3296,15,15,15,15,15,15,15,15
2509,88,10422,1,1,1,1,1,1,1,1
2510,49,3436,8,2,2,15,15,2,16,15
2511,39,5369,5,5,5,5,5,5,5,5
2512,39,6123,1,1,1,1,1,1,1,1
2513,28,8495,16,16,16,1,1,16,16,16
2514,28,7207,1,1,1,1,1,1,1,1
2515,28,9942,1,1,1,1,1,1,1,1
2516,28,4766,2,6,6,2,8,2,2,2
2517,39,3105,1,1,1,1,1,1,1,1
2518,92,1212,18,18,18,2,18,18,18,2
2519,39,1939,15,15,15,15,15,15,15,15
2520,39,10156,5,5,5,5,5,5,5,5
2521,28,3913,10,8,10,10,8,10,8,8
2522,28,8969,19,1,1,19,1,19,19,19
2523,39,3469,16,16,15,16,15,15,15,15
2524,39,3452,8,8,8,8,8,8,8,8
2525,23,10369,15,15,15,15,15,15,15,15
2526,28,4458,15,15,15,15,15,15,15,15
2527,28,8188,15,15,15,15,15,15,15,15
2528,22,139,15,12,15,12,15,12,12,15
2529,48,736,1,1,19,1,2,19,19,19
2530,20,6367,6,2,2,2,6,19,6,2
2531,111,3455,18,18,2,2,18,18,18,2
2532,58,2770,6,10,6,10,10,6,6,10
2533,28,10180,19,6,18,6,18,4,8,18
2534,49,1686,1,1,1,1,1,1,1,1
2535,28,245,15,15,15,15,15,15,15,15
2536,39,6087,15,15,16,16,16,16,16,16
2537,39,4275,15,15,15,15,15,15,15,15
2538,28,5988,4,1,1,1,1,1,4,4
2539,28,1700,1,1,1,1,1,1,1,1
2540,39,7422,15,15,15,15,15,15,15,15
2541,23,7036,18,2,6,6,6,2,6,6
2542,39,459,1,16,1,16,16,15,16,1
2543,28,641,5,5,15,15,5,15,5,5
2544,28,5316,6,6,6,2,2,2,6,6
2545,28,4706,1,1,16,1,1,16,16,16
2546,39,2941,15,15,15,15,15,15,15,15
2547,39,7128,8,12,12,8,8,12,8,8
2548,57,9812,14,14,15,15,14,14,14,14
2549,30,10180,19,16,19,16,19,16,16,19
2550,43,10180,19,19,19,19,19,19,19,19
2551,79,8219,19,19,19,19,19,19,19,19
2552,79,9987,19,19,19,19,19,19,19,19
2553,97,6301,19,19,19,19,19,19,19,19
2554,109,2999,19,19,19,19,19,19,19,19
2555,72,7882,15,15,15,15,15,15,15,15
2556,101,874,2,2,2,6,18,6,6,2
2557,46,4176,6,18,4,18,4,18,18,6
2558,113,1073,6,6,2,6,2,2,6,2
2559,45,4339,6,2,2,6,18,6,2,2
2560,83,8667,19,19,19,19,19,19,19,19
2561,22,7568,19,19,19,19,19,19,19,19
2562,79,6369,19,19,19,19,19,19,19,19
2563,83,1553,19,19,19,19,19,19,19,19
2564,73,9191,19,19,19,19,19,19,19,19
2565,109,3082,19,19,19,19,19,19,19,19
2566,36,9893,19,19,19,19,19,19,19,19
2567,62,2870,19,19,19,19,19,19,19,19
2568,36,5862,19,19,19,19,19,19,19,19
2569,108,4756,19,4,15,4,15,4,15,19
2570,111,262,19,19,19,19,19,19,19,19
2571,100,2023,2,2,2,2,2,19,19,19
2572,60,9998,17,19,19,17,19,17,2,1
2573,99,5125,2,2,2,2,2,2,2,2
2574,94,6832,1,5,5,5,1,5,1,5
2575,105,5184,2,2,19,2,2,19,2,2
2576,76,6529,2,2,2,2,2,2,2,2
2577,76,8854,19,19,19,2,6,15,19,15
2578,100,4480,2,2,2,2,2,2,2,2
2579,41,5293,2,2,19,2,8,8,2,19
2580,41,2232,2,2,2,2,2,2,2,2
2581,41,10328,2,2,2,2,2,2,2,2
2582,41,10178,2,2,2,19,2,2,19,2
2583,94,129,19,19,2,2,19,19,19,2
2584,43,5363,11,11,11,11,11,11,11,11
2585,32,3957,11,11,11,11,11,11,11,11
2586,28,8634,16,16,16,1,1,16,1,16
2587,28,8820,15,19,8,19,2,2,15,8
2588,39,1263,15,15,15,15,15,15,15,15
2589,28,8898,15,15,4,4,15,4,15,4
2590,39,608,15,15,16,1,16,1,1,16
2591,28,8675,8,15,8,8,8,15,8,8
2592,28,4329,5,5,17,17,17,17,17,5
2593,28,6875,1,1,1,1,1,1,1,1
2594,39,122,15,16,15,16,15,15,1,1
2595,49,9852,15,15,15,15,15,15,15,15
2596,39,7833,2,2,2,2,1,1,2,16
2597,28,9997,15,15,15,15,15,15,15,15
2598,28,5939,6,1,6,18,1,6,18,18
2599,28,596,1,15,15,1,15,15,15,1
2600,39,7626,15,15,15,1,1,15,1,1
2601,39,5406,14,15,14,14,14,14,15,14
2602,28,8852,7,7,13,7,13,7,13,13
2603,28,7366,8,15,8,8,8,15,8,15
2604,28,1333,5,5,5,5,5,5,5,5
2605,28,10444,16,1,16,16,16,16,1,1
2606,39,3208,15,15,15,15,15,15,15,15
2607,39,1173,16,10,10,10,10,16,10,16
2608,49,2544,5,5,5,5,5,5,5,5
2609,28,10495,1,1,1,1,1,1,1,1
2610,39,3394,15,15,15,15,15,15,15,15
2611,39,5155,1,1,1,1,1,1,1,1
2612,49,6859,1,15,15,15,15,16,16,16
2613,49,3480,2,2,2,2,2,2,2,2
2614,58,2749,19,1,1,19,1,19,19,19
2615,28,4033,17,7,7,1,17,7,17,7
2616,28,457,6,6,4,4,4,2,4,4
2617,28,5209,15,15,15,15,15,15,15,15
2618,39,8355,15,15,15,15,15,15,15,15
2619,29,4459,16,15,15,16,15,15,16,16
2620,39,9787,15,15,15,15,15,15,15,15
2621,28,9989,1,1,1,1,1,1,1,1
2622,28,9535,8,8,8,8,8,8,8,8
2623,39,6155,16,16,16,16,16,16,16,16
2624,28,6946,13,1,1,13,13,1,1,1
2625,28,9348,19,19,8,19,19,19,8,19
2626,28,4333,15,15,15,15,15,15,15,15
2627,28,4771,15,15,15,15,15,15,15,15
2628,28,587,19,8,19,19,8,19,8,19
2629,28,6692,15,15,15,15,15,15,15,15
2630,39,5060,16,1,16,1,16,16,1,1
2631,48,5698,4,6,4,2,6,4,4,4
2632,66,4807,2,19,4,4,2,4,4,4
2633,28,2643,1,1,1,1,1,1,1,1
2634,28,4913,19,19,8,19,19,19,8,8
2635,28,8398,6,6,18,6,1,1,6,1
2636,28,8904,16,16,16,1,1,1,1,1
2637,28,3257,8,2,8,2,2,8,6,6
2638,28,3143,6,6,18,18,18,6,1,1
2639,28,5281,16,1,16,1,16,1,1,1
2640,28,2955,15,15,15,15,15,15,15,15
2641,41,3034,10,10,10,10,10,10,10,12
2642,100,297,12,12,12,12,12,12,12,12
2643,61,4165,11,16,11,11,11,11,11,16
2644,27,6442,1,15,15,1,1,1,15,1
2645,60,2613,16,16,16,16,15,11,11,16
2646,43,9218,10,15,15,15,10,10,10,15
2647,82,6511,15,15,15,15,16,16,16,15
2648,71,2843,16,18,16,18,18,18,16,16
2649,20,4232,15,15,15,15,15,15,15,15
2650,20,9560,6,18,14,4,14,14,4,6
2651,20,3134,1,1,1,1,1,1,1,1
2652,45,4777,6,6,6,6,6,6,6,6
2653,20,6329,1,15,15,1,15,1,1,15
2654,111,8647,15,15,15,15,15,15,15,15
2655,20,6674,19,19,19,19,19,19,19,19
2656,20,8091,6,8,6,10,10,8,8,8
2657,20,7213,1,1,1,1,15,15,15,1
2658,20,10128,15,15,15,15,15,15,15,15
2659,20,415,15,15,15,15,15,15,15,15
2660,20,6142,15,15,15,15,15,15,15,15
2661,20,4972,1,19,19,1,17,19,1,1
2662,61,2813,19,1,1,19,19,19,1,19
2663,45,4399,18,1,18,1,1,6,18,1
2664,20,9318,14,15,14,15,15,14,14,14
2665,45,9593,1,15,1,1,15,1,1,15
2666,45,4173,1,1,1,1,1,1,1,1
2667,45,9423,14,1,14,1,14,14,14,14
2668,45,191,8,8,8,8,8,8,8,8
2669,45,6079,19,19,19,19,19,19,19,19
2670,45,8991,15,15,15,15,15,15,15,15
2671,45,6757,6,6,6,6,6,6,6,6
2672,94,9301,15,15,15,15,15,15,15,15
2673,111,8421,15,15,15,15,15,15,15,15
2674,28,8601,1,1,1,1,1,1,1,1
2675,49,395,15,15,15,15,15,15,15,15
2676,28,2064,2,18,15,18,18,18,18,2
2677,28,7672,8,8,15,8,15,8,8,15
2678,28,3685,6,14,14,6,6,14,14,14
2679,64,3685,8,8,8,16,15,10,16,8
2680,39,10217,15,1,15,1,15,15,1,1
2681,39,5915,1,15,15,1,15,15,1,1
2682,39,801,1,1,1,1,1,1,1,1
2683,39,7566,1,1,1,1,1,1,1,1
2684,106,1381,15,15,10,10,10,15,15,10
2685,28,3203,1,1,1,1,1,1,1,1
2686,28,4401,15,15,15,15,15,15,15,15
2687,28,3298,1,1,1,1,1,1,1,1
2688,39,7435,15,15,15,15,15,15,15,15
2689,28,1927,16,16,1,16,16,1,16,1
2690,39,3184,15,15,15,15,15,15,15,15
2691,49,7999,5,5,5,5,5,5,5,5
2692,34,2093,15,15,15,15,15,15,15,15
2693,68,9694,8,8,8,8,8,8,8,8
2694,101,7536,1,1,1,1,1,1,1,1
2695,47,811,19,19,19,19,19,19,1,19
2696,43,5188,19,19,19,19,19,19,19,19
2697,82,6645,19,19,19,19,19,19,19,19
2698,57,2259,19,19,19,19,19,19,19,19
2699,69,8654,19,19,19,19,19,19,19,19
2700,27,4568,19,19,19,19,19,19,19,19
2701,20,5253,1,1,1,1,1,1,1,1
2702,111,2168,19,19,19,19,19,19,19,19
2703,67,7314,1,1,1,1,1,1,1,1
2704,101,836,19,19,19,19,19,19,19,19
2705,72,4219,8,8,8,8,8,19,19,8
2706,46,7648,1,1,1,1,1,1,1,1
2707,94,8752,1,1,1,1,1,1,1,1
2708,49,7574,19,8,16,8,1,1,19,1
2709,111,234,1,1,1,1,1,1,1,1
2710,113,5158,1,1,1,1,1,1,1,1
2711,71,10183,1,1,1,1,1,1,1,1
2712,71,1519,15,1,15,15,15,4,4,4
2713,58,2937,1,1,1,1,1,1,1,1
2714,29,9783,1,1,1,1,1,1,1,1
2715,31,1925,13,7,7,7,13,13,13,7
2716,49,7782,16,15,15,15,16,15,16,15
2717,71,8487,16,15,6,6,15,6,16,16
2718,51,5814,15,15,8,15,15,15,8,14
2719,113,332,1,13,1,1,1,1,1,13
2720,28,4547,16,1,16,16,16,16,1,16
2721,28,598,8,8,1,1,8,1,8,8
2722,28,9757,2,2,6,6,6,2,2,6
2723,31,6745,6,2,2,6,6,6,6,2
2724,28,8441,1,1,1,1,1,1,1,1
2725,49,7813,7,8,8,8,14,14,8,14
2726,39,872,1,1,1,1,1,1,1,1
2727,28,6899,8,6,6,8,6,6,6,6
2728,28,8743,5,5,5,5,5,5,5,5
2729,43,4406,19,19,19,19,19,19,19,19
2730,20,1380,6,6,6,11,11,6,11,11
2731,71,8445,11,11,6,11,6,11,6,11
2732,31,6010,6,6,6,6,6,6,6,6
2733,68,3864,11,11,6,11,6,6,6,11
2734,60,3069,15,15,16,16,16,8,8,16
2735,69,7407,15,15,15,15,15,15,15,15
2736,96,5025,18,15,18,15,15,15,18,15
2737,31,1075,18,18,16,18,18,16,18,16
2738,96,6916,18,15,6,15,15,18,15,18
2739,28,3639,5,5,5,15,15,15,5,5
2740,39,9795,15,15,15,15,15,15,15,15
2741,28,10081,19,4,4,6,8,6,18,4
2742,28,9113,2,2,2,19,2,2,2,8
2743,28,6378,1,13,1,1,13,13,1,13
2744,28,10524,1,1,15,15,15,15,15,1
2745,39,2255,15,15,15,15,15,15,15,15
2746,28,5005,15,15,15,15,15,15,15,15
2747,28,5364,15,15,15,15,15,15,15,15
2748,49,382,16,11,11,16,11,11,11,11
2749,39,10076,16,16,16,16,1,16,16,1
2750,28,10237,6,6,1,18,8,18,6,1
2751,28,5774,1,1,1,1,1,1,1,1
2752,39,4486,16,1,16,16,1,1,1,16
2753,39,5713,1,1,1,1,1,1,1,1
2754,39,8460,15,15,15,15,15,15,15,15
2755,28,5628,15,8,15,15,8,15,8,8
2756,28,8276,8,8,8,8,8,8,8,8
2757,28,10248,15,15,15,10,15,10,15,10
2758,39,1114,1,1,16,16,16,16,16,16
2759,28,2297,14,15,14,15,14,15,14,14
2760,28,8202,1,1,15,15,1,15,15,15
2761,20,1353,18,1,13,1,13,13,18,18
2762,73,1646,18,16,15,18,16,16,18,16
2763,70,5401,15,15,15,15,15,15,15,15
2764,29,6991,15,1,1,1,1,15,1,15
2765,51,4226,8,8,15,8,15,15,15,15
2766,46,8018,8,18,18,18,2,8,8,8
2767,48,2406,15,15,15,15,15,15,15,15
2768,89,8593,19,14,19,14,14,14,14,14
2769,37,3842,19,19,19,19,19,19,19,19
2770,113,3044,19,19,19,19,19,19,19,19
2771,57,9990,8,8,8,8,8,8,8,8
2772,64,1334,7,18,4,18,18,7,18,7
2773,28,369,15,15,15,15,15,15,15,15
2774,48,8111,17,17,5,5,17,17,5,17
2775,28,484,1,1,1,1,1,1,1,1
2776,28,1275,1,1,1,15,15,1,15,15
2777,75,4372,15,15,19,15,19,15,15,15
2778,69,2247,17,17,1,1,1,17,1,1
2779,28,3236,1,1,1,1,1,1,1,1
2780,28,5528,1,1,1,1,1,1,1,1
2781,101,8324,15,15,15,15,15,15,15,15
2782,111,391,19,19,19,19,19,1,1,19
2783,66,9796,19,19,19,19,19,19,19,19
2784,88,10297,15,15,15,15,15,15,15,15
2785,50,3145,1,1,1,1,1,1,1,1
2786,55,3282,8,18,8,18,8,15,8,18
2787,72,6870,18,4,4,4,18,4,4,4
2788,39,4952,15,16,15,14,14,16,15,16
2789,62,10109,1,1,1,1,1,1,1,1
2790,51,9027,15,14,16,14,16,15,14,16
2791,88,1705,13,7,7,13,13,7,13,7
2792,60,8135,17,17,17,17,17,17,17,15
2793,72,204,19,19,19,19,19,19,19,19
2794,29,9313,1,18,1,6,1,18,18,1
2795,45,229,18,1,18,6,6,18,18,18
2796,28,5250,8,8,8,8,8,6,8,6
2797,28,1425,15,15,15,15,15,15,15,15
2798,28,7855,1,15,15,1,1,15,15,1
2799,39,4675,1,1,16,1,16,16,16,16
2800,28,5611,15,15,16,16,16,16,16,15
2801,28,5646,1,1,1,13,1,1,1,1
2802,28,4710,6,1,1,6,6,1,6,6
2803,28,1952,1,16,16,16,1,16,1,16
2804,28,765,13,1,13,1,1,13,1,13
2805,28,7842,18,15,18,6,11,18,1,15
2806,28,710,1,1,1,1,1,1,1,1
2807,39,4780,15,15,6,15,15,15,6,6
2808,28,8144,6,18,18,15,18,15,6,18
2809,28,3091,16,15,15,15,15,16,16,15
2810,55,7474,18,18,18,18,18,18,18,18
2811,42,9157,9,9,9,9,9,9,9,9
2812,113,7691,1,1,1,1,1,1,1,11
2813,51,4842,19,14,14,19,19,14,14,19
2814,73,5319,7,18,7,18,7,7,18,13
2815,71,783,19,19,2,19,19,19,2,2
2816,75,7898,19,2,2,19,2,2,2,2
2817,113,2587,19,8,14,19,14,14,19,8
2818,20,5217,19,19,19,8,19,19,19,8
2819,30,5910,15,15,15,15,15,15,15,15
2820,27,5953,18,18,6,15,18,6,15,6
2821,28,9729,15,16,15,15,15,16,16,16
2822,28,5748,1,1,1,1,1,1,1,1
2823,28,3096,15,15,15,15,15,15,15,15
2824,39,2467,5,5,5,5,5,5,5,5
2825,39,2375,15,15,15,16,15,16,16,15
2826,39,7779,15,15,15,15,15,15,15,15
2827,28,9684,8,8,15,15,10,15,15,8
2828,28,286,1,1,2,1,1,2,1,1
2829,28,4654,1,1,1,1,15,15,1,15
2830,113,6772,1,1,1,1,1,1,1,1
2831,58,7195,6,2,2,6,2,2,18,8
2832,72,452,10,10,8,10,10,10,8,10
2833,20,3438,1,1,1,1,1,1,1,1
2834,94,701,16,16,11,15,11,16,11,11
2835,22,2254,15,16,15,16,16,15,15,16
2836,37,9538,9,9,9,9,9,9,9,9
2837,64,576,15,15,10,9,10,9,10,10
2838,92,5536,1,1,1,1,1,1,1,1
2839,101,8622,1,6,1,6,1,1,1,6
2840,86,1549,15,15,15,15,15,15,15,15
2841,71,8457,1,15,1,15,1,1,1,15
2842,107,5656,15,15,15,16,15,15,16,16
2843,48,6200,15,15,15,15,15,15,15,15
2844,72,6006,16,16,15,16,15,16,15,16
2845,39,1730,5,5,5,5,5,5,5,5
2846,66,9730,15,15,15,15,15,15,15,15
2847,101,420,15,15,15,15,15,15,15,15
2848,47,5647,15,15,15,15,15,15,15,15
2849,20,2898,17,15,17,15,15,17,15,15
2850,108,2887,16,1,1,16,16,1,16,16
2851,108,7268,1,1,18,18,16,1,16,16
2852,109,7000,1,1,1,1,1,1,1,1
2853,20,8621,2,2,15,15,2,15,2,2
2854,76,6773,15,8,8,8,8,8,8,8
2855,107,6931,15,15,16,15,15,15,12,16
2856,32,3212,16,17,17,11,11,11,17,16
2857,113,9231,16,16,16,16,15,15,16,15
2858,31,7695,15,15,15,15,16,16,16,15
2859,50,123,15,15,15,6,15,6,15,6
2860,48,4569,14,14,14,14,14,14,14,14
2861,57,5847,17,1,1,17,17,1,17,17
2862,69,1497,18,18,18,8,6,8,6,8
2863,47,530,8,8,6,8,6,8,6,8
2864,27,8784,6,8,6,6,8,18,8,6
2865,46,1722,15,15,16,18,15,15,18,16
2866,69,3802,6,6,9,9,6,9,9,9
2867,23,9153,8,15,10,10,10,15,10,15
2868,31,2689,13,1,13,1,13,13,1,13
2869,75,10460,15,15,15,15,15,15,15,15
2870,94,1741,15,15,15,15,15,15,15,15
2871,45,7041,10,6,6,10,10,8,8,6
2872,44,1112,15,15,15,15,15,15,15,15
2873,39,975,15,15,15,15,15,15,15,15
2874,28,8335,10,15,10,6,6,6,8,8
2875,28,5664,15,15,15,15,15,15,15,15
2876,28,8857,15,15,1,15,1,1,1,15
2877,49,3000,16,16,1,1,1,1,1,1
2878,28,3584,15,15,10,15,10,15,10,15
2879,28,2597,15,15,15,15,15,15,15,15
2880,28,7718,6,6,6,6,6,6,6,6
2881,28,1948,18,15,18,18,15,15,15,18
2882,41,6333,8,8,8,8,15,15,8,8
2883,72,2200,13,4,4,13,18,1,4,18
2884,42,640,15,15,16,16,15,16,15,16
2885,94,7162,15,15,15,18,18,18,15,18
2886,75,546,4,4,15,17,17,4,4,4
2887,45,1042,11,15,15,15,11,15,15,11
2888,66,10490,15,15,10,10,1,15,10,1
2889,28,1474,8,19,19,8,8,19,19,19
2890,28,3432,15,1,15,1,1,15,15,1
2891,28,10185,19,15,19,15,19,19,19,19
2892,28,4615,15,15,1,15,1,15,15,1
2893,28,8289,16,1,1,1,1,1,1,1
2894,28,3640,15,15,15,15,15,15,15,15
2895,49,6485,15,1,15,1,1,1,15,15
2896,60,5947,5,5,5,5,5,5,5,5
2897,58,10280,8,8,8,19,8,8,19,19
2898,57,5010,8,8,8,8,8,8,8,8
2899,67,3035,5,5,5,5,5,5,5,5
2900,45,5159,10,10,10,10,6,6,10,10
2901,58,10136,6,6,10,10,6,2,6,6
2902,71,6841,18,13,1,10,7,4,4,13
2903,46,1920,15,15,15,15,15,15,15,15
2904,72,8316,6,18,8,6,18,18,6,18
2905,66,4157,10,10,8,10,10,8,8,6
2906,37,3995,6,18,6,18,6,18,8,18
2907,20,4631,19,8,19,19,19,19,19,19
2908,57,9513,8,6,6,6,18,6,8,18
2909,39,4729,15,15,15,15,15,15,15,15
2910,28,1721,19,8,8,19,19,19,19,19
2911,28,5768,15,15,15,15,15,15,15,15
2912,28,3561,4,1,15,4,15,4,15,15
2913,28,2652,15,15,15,15,15,15,16,15
2914,28,4316,1,1,1,1,1,1,1,1
2915,49,2675,4,4,7,6,6,15,18,7
2916,28,3172,15,15,15,15,15,15,15,15
2917,28,6689,5,5,5,5,5,5,5,5
2918,39,758,11,15,1,15,16,15,1,15
2919,28,1680,16,16,16,1,1,16,1,16
2920,28,6017,8,8,8,8,8,8,8,8
2921,28,1744,8,15,15,15,15,8,8,8
2922,28,6198,5,5,5,5,5,5,5,5
2923,39,4899,2,2,15,2,15,15,15,15
2924,23,6575,15,15,15,15,15,15,15,15
2925,28,8974,15,15,15,15,15,15,15,15
2926,63,1805,15,15,15,15,15,15,15,15
2927,44,6483,1,1,1,1,1,1,1,1
2928,58,5933,19,19,1,1,19,19,19,19
2929,72,10152,1,1,1,1,1,1,1,1
2930,101,655,8,8,8,8,8,8,8,8
2931,94,2839,19,19,19,19,19,19,19,19
2932,45,3285,19,19,19,19,19,19,19,19
2933,111,8408,19,19,19,19,19,19,19,19
2934,66,356,10,15,15,10,15,10,10,15
2935,51,7502,6,6,6,6,6,15,15,6
2936,72,9034,19,19,19,19,19,19,19,19
2937,21,5961,11,1,1,1,1,11,1,1
2938,21,8957,16,1,1,16,16,16,16,1
2939,101,4933,19,2,2,2,2,19,2,19
2940,50,7797,9,9,9,9,9,9,9,9
2941,45,6704,19,19,19,19,19,19,19,19
2942,71,1374,19,19,19,19,19,19,19,19
2943,50,383,1,1,1,1,1,1,1,1
2944,72,1573,15,15,6,15,15,15,15,15
2945,82,7496,1,15,8,10,10,8,8,1
2946,58,4769,1,1,1,1,1,1,1,1
2947,67,7852,8,15,2,8,8,15,2,8
2948,45,876,2,1,1,2,2,2,1,1
2949,37,8930,13,7,7,1,13,18,1,13
2950,100,3064,11,1,11,11,1,11,1,11
2951,72,1291,15,15,15,15,15,18,15,15
2952,86,1517,15,15,18,9,9,9,9,9
2953,62,8698,15,15,15,15,15,15,15,15
2954,113,973,1,1,1,1,1,1,1,1
2955,75,170,1,1,1,1,1,1,1,1
2956,48,6726,1,1,1,1,1,1,1,1
2957,45,6671,1,1,1,1,1,1,1,1
2958,31,469,1,1,1,1,1,1,1,1
2959,29,5501,16,16,16,16,8,8,8,16
2960,31,3004,15,15,1,1,1,15,1,1
2961,68,1097,16,1,1,1,1,16,16,16
2962,94,10121,15,15,15,15,15,15,15,15
2963,72,3570,1,1,1,1,1,1,1,1
2964,50,7976,11,1,1,11,11,11,1,11
2965,28,3430,15,15,15,15,15,15,15,15
2966,28,2387,15,15,15,15,15,15,15,15
2967,28,7570,4,1,18,1,4,1,18,18
2968,28,6450,15,15,11,15,15,15,11,15
2969,39,9600,7,13,18,2,7,4,18,13
2970,28,10403,8,8,8,8,8,8,8,8
2971,28,7909,10,15,15,8,15,15,15,8
2972,28,8906,1,1,1,1,1,1,1,1
2973,97,2218,19,2,19,19,2,19,19,2
2974,97,7529,15,15,15,15,15,15,15,15
2975,29,1155,17,17,15,17,1,17,15,15
2976,109,7968,17,1,1,17,1,17,1,17
2977,27,6042,6,6,6,6,6,6,11,11
2978,31,4064,8,8,8,8,8,8,8,8
2979,49,7391,8,15,15,15,8,8,8,8
2980,23,4535,15,15,15,15,15,15,15,15
2981,86,7427,15,15,6,11,11,6,11,15
2982,71,6071,1,15,15,1,1,15,1,15
2983,94,8617,15,15,14,15,15,14,15,15
2984,55,2331,15,15,15,15,15,15,15,15
2985,48,1706,2,1,18,18,18,2,1,1
2986,71,8386,15,1,1,1,1,1,15,1
2987,45,9013,16,1,1,1,1,16,16,1
2988,57,4185,16,15,16,15,16,16,15,15
2989,55,2068,9,9,9,9,9,9,9,9
2990,57,994,19,19,8,8,19,8,8,8
2991,47,7714,1,1,1,1,1,1,1,1
2992,39,1020,5,5,5,5,5,5,5,5
2993,28,2814,15,15,15,15,15,15,15,15
2994,28,6358,15,15,15,15,1,1,1,1
2995,39,7510,15,2,2,2,2,15,2,15
2996,28,7224,19,19,16,4,19,19,14,19
2997,28,3411,6,6,6,6,6,8,8,8
2998,28,8561,15,15,1,1,15,15,1,1
2999,28,7808,5,5,5,5,5,5,5,5
3000,94,1566,19,19,19,19,19,19,19,19
3001,80,6882,1,1,1,1,1,1,1,1
3002,71,5719,4,1,16,4,4,1,4,16
3003,99,5564,1,1,1,1,1,1,1,1
3004,65,5591,15,15,15,15,15,15,15,15
3005,45,2256,15,15,15,15,15,15,15,15
3006,46,5562,11,15,15,11,11,15,11,11
3007,27,700,15,15,15,15,15,15,15,15
3008,67,10245,9,9,9,9,9,15,9,15
3009,45,1399,16,16,15,15,15,15,15,15
3010,97,4058,15,15,15,15,15,15,15,15
3011,62,3233,1,1,1,1,1,1,1,1
3012,97,4118,15,1,16,1,15,1,15,15
3013,48,8604,15,15,15,15,15,15,15,15
3014,60,5083,16,1,16,16,16,16,1,1
3015,31,2222,15,15,15,15,15,15,15,15
3016,45,6929,15,8,8,8,15,15,8,8
3017,111,2604,8,8,8,8,8,8,8,8
3018,58,8644,16,15,16,15,16,16,16,16
3019,71,2395,6,6,1,6,10,1,18,10
3020,58,10285,15,14,14,14,14,15,14,14
3021,58,10065,16,16,15,16,15,16,16,16
3022,29,8365,15,15,15,15,15,15,6,6
3023,29,5860,1,15,15,15,16,16,15,4
3024,48,1580,15,15,15,15,15,15,15,15
3025,48,1246,15,15,15,15,15,15,15,15
3026,48,7191,15,15,15,15,15,15,15,15
3027,20,8792,15,15,15,15,15,15,15,15
3028,28,7690,8,8,6,8,8,8,6,8
3029,28,9331,4,7,13,7,18,1,13,4
3030,28,3354,15,15,15,15,15,15,15,15
3031,28,8966,15,15,15,15,15,15,15,15
3032,28,10148,11,16,16,11,16,16,11,15
3033,28,6961,15,15,15,15,15,15,15,15
3034,67,6403,19,19,19,19,19,19,19,19
3035,31,670,1,1,1,1,1,1,1,1
3036,76,9551,12,12,12,12,12,12,12,12
3037,97,8286,15,15,16,16,9,16,16,9
3038,66,1241,1,1,1,1,1,1,1,1
3039,28,4705,15,1,1,15,1,15,1,15
3040,28,2998,15,15,15,15,15,15,15,15
3041,100,2998,15,15,15,15,15,15,15,15
3042,28,1634,15,1,1,15,1,15,15,1
3043,28,1811,15,15,15,15,15,15,15,15
3044,28,2867,15,15,1,1,1,15,1,15
3045,58,2231,10,1,15,10,1,15,1,10
3046,49,8475,1,1,1,1,1,1,1,1
3047,96,435,1,1,15,15,15,1,15,15
3048,34,7082,1,9,1,9,1,9,9,1
3049,98,5920,11,15,11,15,15,15,11,11
3050,75,4251,15,15,15,15,15,15,15,15
3051,62,1237,5,5,5,5,5,5,5,5
3052,46,231,11,11,6,6,6,11,6,6
3053,71,4681,15,15,15,15,15,15,15,15
3054,38,6510,18,18,6,6,6,6,18,18
3055,54,5729,1,1,1,1,1,1,1,1
3056,58,402,15,15,15,15,15,15,15,15
3057,71,7395,17,17,5,5,5,5,5,5
3058,64,3425,11,15,11,11,15,15,15,11
3059,42,9266,16,16,16,1,16,1,1,1
3060,28,8861,15,15,15,15,15,15,15,15
3061,28,2142,1,1,1,1,1,1,1,1
3062,28,952,15,10,4,15,10,4,4,10
3063,28,10222,15,15,15,15,15,15,15,15
3064,28,7613,14,14,14,14,14,14,14,14
3065,28,1560,8,8,15,8,8,15,8,15
3066,91,9664,14,15,10,15,10,15,14,14
3067,67,5545,15,15,15,15,15,15,15,15
3068,32,2007,6,18,6,4,18,18,6,6
3069,22,1698,11,15,11,11,11,15,11,15
3070,28,4644,16,15,16,16,16,16,16,15
3071,28,2479,2,15,2,15,15,15,2,15
3072,28,7218,1,13,4,13,13,1,4,4
3073,28,4651,15,15,15,15,15,15,15,15
3074,28,183,17,0,0,13,13,0,17,13
3075,28,4432,15,15,15,15,15,15,15,15
3076,28,6088,16,16,16,16,15,16,15,16
3077,28,7089,15,1,15,15,15,1,15,1
3078,28,3659,15,15,15,15,15,15,15,15
3079,42,7880,15,15,15,15,15,15,15,15
3080,51,4113,6,6,6,15,6,15,15,15
3081,66,9063,18,18,18,18,18,18,18,18
3082,67,8128,1,1,1,15,15,15,1,1
3083,63,4177,18,15,15,15,15,18,18,15
3084,111,4788,15,8,15,15,8,15,8,8
3085,97,1696,9,9,9,9,9,9,9,9
3086,43,324,15,15,15,15,15,15,15,15
